AÑO;MES;CCAA;PROVINCIA;CARRETERA;TIPO_ESTACION;ESTACION;IMD_VEHICULO_LIGERO;IMD_VEHICULO_PESADO;IMD_VEHICULO_TOTAL
2019;2;Castilla y León;Burgos;AP-1;Permanente;BU-6-0;10769,0002;9279,0003;20048,0005
2019;2;Castilla y León;Burgos;BU-30;Permanente;BU-545-0;656,5603;198,115;854,6753
2019;2;Castilla y León;Burgos;BU-30;Permanente;BU-563-0;752,9051;302,5277;1055,4328
2019;2;Castilla y León;Burgos;BU-30;Permanente;BU-576-0;2193,4641;837,5262;3030,9903
2019;2;Castilla y León;León;LE-11;Permanente;LE-474-0;2157,9229;87,2308;2245,1537
2019;2;Castilla y León;Burgos;N-1;Permanente;BU-165-0;115,0697;57,4981;172,5678
2019;2;Castilla y León;Burgos;N-1;Permanente;BU-549-0;333,1029;141,1108;474,2137
2019;2;Castilla y León;Ávila;N-110;Permanente;AV-218-0;739,6176;78,1825;817,8001
2019;2;Castilla y León;Segovia;N-110;Permanente;SG-286-0;23,9031;3,778;27,6811
2019;2;Castilla y León;Segovia;N-110;Permanente;SG-287-0;79,5388;8,5187;88,0575
2019;2;Castilla y León;Soria;N-111;Permanente;SO-364-0;226,8671;54,5796;281,4467
2019;2;Castilla y León;León;N-120;Permanente;LE-257-0;17,9931;1,8309;19,824
2019;2;Castilla y León;Palencia;N-120;Permanente;P-149-0;0,0;0,0;0,0
2019;2;Castilla y León;Soria;N-122;Permanente;SO-167-0;229,7267;19,4928;249,2195
2019;2;Castilla y León;Valladolid;N-122;Permanente;VA-303-0;198,0756;71,337;269,4126
2019;2;Castilla y León;Zamora;N-122;Permanente;ZA-307-0;319,6236;154,1734;473,797
2019;2;Castilla y León;Zamora;N-122;Permanente;ZA-420-0;253,5492;152,4115;405,9607
2019;2;Castilla y León;Zamora;N-122;Permanente;ZA-5-0;242,735;27,4203;270,1553
2019;2;Castilla y León;Zamora;N-122A;Permanente;ZA-379-0;25,7739;1,3932;27,1671
2019;2;Castilla y León;Burgos;N-234;Permanente;BU-230-0;65,3174;16,6726;81,99
2019;2;Castilla y León;Soria;N-234;Permanente;SO-292-0;83,3308;34,3184;117,6492
2019;2;Castilla y León;Ávila;N-403;Permanente;AV-219-0;1291,9807;59,1461;1351,1268
2019;2;Castilla y León;Ávila;N-403;Permanente;AV-221-0;605,1663;67,2407;672,407
2019;2;Castilla y León;Salamanca;N-501;Permanente;SA-143-0;177,3737;24,7219;202,0956
2019;2;Castilla y León;Ávila;N-502;Permanente;AV-271-0;276,3424;24,332;300,6744
