AÑO;MES;CCAA;PROVINCIA;CARRETERA;TIPO_ESTACION;ESTACION;IMD_VEHICULO_LIGERO;IMD_VEHICULO_PESADO;IMD_VEHICULO_TOTAL
2019;6;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-512-0;10517,7999;2237,2509;12755,0508
2019;6;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-513-0;11093,4991;2277,7539;13371,253
2019;6;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-514-0;11760,4079;2342,0641;14102,472
2019;6;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-515-0;15057,5389;2391,5334;17449,0723
2019;6;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-516-0;14079,2832;2456,7711;16536,0543
2019;6;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-536-0;14665,8042;2354,1222;17019,9264
2019;6;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-537-0;8216,2387;827,6838;9043,9225
2019;6;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-538-0;9292,8155;836,9594;10129,7749
2019;6;Comunitat Valenciana;Alicante/Alacant;A-31;Permanente;A-539-0;12304,2614;1199,0131;13503,2745
2019;6;Comunitat Valenciana;Valencia/València;A-38;Permanente;V-463-0;14036,7868;1155,1694;15191,9562
2019;6;Comunitat Valenciana;Valencia/València;A-38;Permanente;V-464-0;4644,0986;399,1803;5043,2789
2019;6;Comunitat Valenciana;Alicante/Alacant;A-7;Permanente;A-217-0;6338,9937;1057,9778;7396,9715
2019;6;Comunitat Valenciana;Castellón/Castelló;A-7;Permanente;CS-37-0;1856,6316;510,4781;2367,1097
2019;6;Comunitat Valenciana;Valencia/València;A-7;Permanente;V-187-0;4101,2824;1061,9929;5163,2753
2019;6;Comunitat Valenciana;Valencia/València;A-7;Permanente;V-201-0;491,9573;139,6473;631,6046
2019;6;Comunitat Valenciana;Valencia/València;A-7;Permanente;V-302-0;7392,4063;2066,2888;9458,6951
2019;6;Comunitat Valenciana;Valencia/València;A-7;Permanente;V-449-0;300,772;35,8104;336,5824
2019;6;Comunitat Valenciana;Alicante/Alacant;A-70;Permanente;A-81-0;88360,0;6210,0;94570,0
2019;6;Comunitat Valenciana;Castellón/Castelló;CS-22;Permanente;CS-89-0;14018,4269;1905,0485;15923,4754
2019;6;Comunitat Valenciana;Castellón/Castelló;N-225;Permanente;CS-9-0;0,0;0,0;0,0
2019;6;Comunitat Valenciana;Castellón/Castelló;N-232;Permanente;CS-50-0;536,8216;78,5593;615,3809
2019;6;Comunitat Valenciana;Alicante/Alacant;N-325;Permanente;A-3-0;973,8353;64,8082;1038,6435
2019;6;Comunitat Valenciana;Valencia/València;N-330;Permanente;V-300-0;300,2767;18,7424;319,0191
2019;6;Comunitat Valenciana;Alicante/Alacant;N-332;Permanente;A-188-0;2237,809;191,8713;2429,6803
2019;6;Comunitat Valenciana;Alicante/Alacant;N-332;Permanente;A-190-0;3386,0419;136,0178;3522,0597
2019;6;Comunitat Valenciana;Alicante/Alacant;N-332;Permanente;A-79-0;1407,2422;64,3864;1471,6286
2019;6;Comunitat Valenciana;Alicante/Alacant;N-340;Permanente;A-216-0;47,8462;3,4724;51,3186
2019;6;Comunitat Valenciana;Castellón/Castelló;N-340;Permanente;CS-13-0;1245,2664;47,8147;1293,0811
2019;6;Comunitat Valenciana;Castellón/Castelló;N-340;Permanente;CS-145-0;1395,0857;126,0346;1521,1203
2019;6;Comunitat Valenciana;Valencia/València;N-420;Permanente;V-66-0;16,7149;2,5024;19,2173
