Provincias,Año,Mes,Turistas_totales
Huesca,2017,3,6729.0
Huesca,2017,4,9803.0
Huesca,2017,5,14653.0
Huesca,2017,6,18615.0
Huesca,2017,7,26348.0
Huesca,2017,8,26802.0
Huesca,2017,9,20617.0
Huesca,2017,10,11397.0
Huesca,2017,11,3811.0
Huesca,2017,12,3843.0
Huesca,2018,1,5120.0
Huesca,2018,2,9240.0
Huesca,2018,3,7531.0
Huesca,2018,4,7918.0
Huesca,2018,5,13073.0
Huesca,2018,6,17568.0
Huesca,2018,7,22563.0
Huesca,2018,8,25465.0
Huesca,2018,9,19789.0
Huesca,2018,10,9883.0
Huesca,2018,11,4425.0
Huesca,2018,12,3992.0
Huesca,2019,1,3540.0
Huesca,2019,2,8853.0
Huesca,2019,3,8547.0
Huesca,2019,4,8300.0
Huesca,2019,5,15305.0
Huesca,2019,6,20077.0
Huesca,2019,7,22080.0
Huesca,2019,8,25608.0
Huesca,2019,9,19308.0
Huesca,2019,10,12346.0
Huesca,2019,11,3849.0
Huesca,2019,12,5223.0
Huesca,2020,1,4864.0
Huesca,2020,2,7761.0
Huesca,2020,3,2950.0
Huesca,2020,4,0.0
Huesca,2020,5,46.0
Huesca,2020,6,837.0
Huesca,2020,7,11112.0
Huesca,2020,8,13240.0
Huesca,2020,9,6199.0
Huesca,2020,10,4394.0
Huesca,2020,11,469.0
Huesca,2020,12,442.0
Huesca,2021,1,513.0
Huesca,2021,2,346.0
Huesca,2021,3,1146.0
Huesca,2021,4,1342.0
Huesca,2021,5,2801.0
Huesca,2021,6,6965.0
Huesca,2021,7,13386.0
Huesca,2021,8,15364.0
Huesca,2021,9,15883.0
Huesca,2021,10,11376.0
Huesca,2021,11,4286.0
Huesca,2021,12,5007.0
Huesca,2022,1,4220.0
Huesca,2022,2,7734.0
Huesca,2022,3,5387.0
Huesca,2022,4,8947.0
Huesca,2022,5,14385.0
Huesca,2022,6,17937.0
Huesca,2022,7,23766.0
Huesca,2022,8,24154.0
Huesca,2022,9,21693.0
Huesca,2022,10,11826.0
Huesca,2022,11,3968.0
Huesca,2022,12,4647.0
Huesca,2023,1,5078.0
Huesca,2023,2,7861.0
Huesca,2023,3,5785.0
Huesca,2023,4,11064.0
Huesca,2023,5,16115.0
Huesca,2023,6,18762.0
Huesca,2023,7,22655.0
Huesca,2023,8,23578.0
Huesca,2023,9,19442.0
Huesca,2023,10,10793.0
Huesca,2023,11,4131.0
Huesca,2023,12,4788.0
Huesca,2024,1,5909.0
Huesca,2024,2,7916.0
Huesca,2024,3,7695.0
Huesca,2024,4,11594.0
Huesca,2024,5,18225.0
Huesca,2024,6,19883.0
Huesca,2024,7,21896.0
Huesca,2024,8,26690.0
Huesca,2024,9,20743.0
Huesca,2024,10,14531.0
Huesca,2024,11,6627.0
Huesca,2024,12,6196.0
Huesca,2025,1,4912.0
Huesca,2025,2,6964.0
Huesca,2025,3,6870.0
Huesca,2025,4,10372.0
Huesca,2025,5,19052.0
Huesca,2025,6,21895.0
Huesca,2025,7,24171.0
Huesca,2025,8,25620.0
Huesca,2025,9,23535.0
Illes Balears,1999,1,104581.0
Illes Balears,1999,2,155587.0
Illes Balears,1999,3,230081.0
Illes Balears,1999,4,348266.0
Illes Balears,1999,5,838164.0
Illes Balears,1999,6,911061.0
Illes Balears,1999,7,897697.0
Illes Balears,1999,8,903065.0
Illes Balears,1999,9,850688.0
Illes Balears,1999,10,580502.0
Illes Balears,1999,11,112926.0
Illes Balears,1999,12,86592.0
Illes Balears,2000,1,79920.0
Illes Balears,2000,2,116672.0
Illes Balears,2000,3,211959.0
Illes Balears,2000,4,335669.0
Illes Balears,2000,5,755675.0
Illes Balears,2000,6,818347.0
Illes Balears,2000,7,904626.0
Illes Balears,2000,8,868717.0
Illes Balears,2000,9,855417.0
Illes Balears,2000,10,473324.0
Illes Balears,2000,11,87057.0
Illes Balears,2000,12,71695.0
Illes Balears,2001,1,62176.0
Illes Balears,2001,2,136901.0
Illes Balears,2001,3,204443.0
Illes Balears,2001,4,377908.0
Illes Balears,2001,5,832661.0
Illes Balears,2001,6,855352.0
Illes Balears,2001,7,910695.0
Illes Balears,2001,8,951397.0
Illes Balears,2001,9,870626.0
Illes Balears,2001,10,562073.0
Illes Balears,2001,11,87885.0
Illes Balears,2001,12,52068.0
Illes Balears,2002,1,56741.0
Illes Balears,2002,2,138233.0
Illes Balears,2002,3,222790.0
Illes Balears,2002,4,285369.0
Illes Balears,2002,5,697355.0
Illes Balears,2002,6,764085.0
Illes Balears,2002,7,853870.0
Illes Balears,2002,8,913901.0
Illes Balears,2002,9,738187.0
Illes Balears,2002,10,445266.0
Illes Balears,2002,11,59972.0
Illes Balears,2002,12,33188.0
Illes Balears,2003,1,47159.0
Illes Balears,2003,2,98010.0
Illes Balears,2003,3,175619.0
Illes Balears,2003,4,335566.0
Illes Balears,2003,5,779165.0
Illes Balears,2003,6,872283.0
Illes Balears,2003,7,952114.0
Illes Balears,2003,8,1013823.0
Illes Balears,2003,9,790193.0
Illes Balears,2003,10,461139.0
Illes Balears,2003,11,58506.0
Illes Balears,2003,12,45415.0
Illes Balears,2004,1,42468.0
Illes Balears,2004,2,108982.0
Illes Balears,2004,3,174119.0
Illes Balears,2004,4,290526.0
Illes Balears,2004,5,726407.0
Illes Balears,2004,6,811505.0
Illes Balears,2004,7,981729.0
Illes Balears,2004,8,1059699.0
Illes Balears,2004,9,826849.0
Illes Balears,2004,10,509031.0
Illes Balears,2004,11,66238.0
Illes Balears,2004,12,52904.0
Illes Balears,2005,1,53056.0
Illes Balears,2005,2,109691.0
Illes Balears,2005,3,189434.0
Illes Balears,2005,4,265489.0
Illes Balears,2005,5,744051.0
Illes Balears,2005,6,858014.0
Illes Balears,2005,7,1011244.0
Illes Balears,2005,8,1044254.0
Illes Balears,2005,9,930410.0
Illes Balears,2005,10,511520.0
Illes Balears,2005,11,62667.0
Illes Balears,2005,12,48236.0
Illes Balears,2006,1,70237.0
Illes Balears,2006,2,114987.0
Illes Balears,2006,3,206914.0
Illes Balears,2006,4,346488.0
Illes Balears,2006,5,824681.0
Illes Balears,2006,6,1057126.0
Illes Balears,2006,7,1174334.0
Illes Balears,2006,8,1168545.0
Illes Balears,2006,9,961949.0
Illes Balears,2006,10,598155.0
Illes Balears,2006,11,80352.0
Illes Balears,2006,12,64030.0
Illes Balears,2007,1,65147.0
Illes Balears,2007,2,106972.0
Illes Balears,2007,3,190666.0
Illes Balears,2007,4,350862.0
Illes Balears,2007,5,800078.0
Illes Balears,2007,6,1043409.0
Illes Balears,2007,7,1164119.0
Illes Balears,2007,8,1187323.0
Illes Balears,2007,9,975286.0
Illes Balears,2007,10,533418.0
Illes Balears,2007,11,89009.0
Illes Balears,2007,12,61867.0
Illes Balears,2008,1,75715.0
Illes Balears,2008,2,106379.0
Illes Balears,2008,3,215779.0
Illes Balears,2008,4,325203.0
Illes Balears,2008,5,854913.0
Illes Balears,2008,6,993519.0
Illes Balears,2008,7,1122114.0
Illes Balears,2008,8,1144896.0
Illes Balears,2008,9,917073.0
Illes Balears,2008,10,524936.0
Illes Balears,2008,11,66422.0
Illes Balears,2008,12,45632.0
Illes Balears,2009,1,49756.0
Illes Balears,2009,2,87295.0
Illes Balears,2009,3,159466.0
Illes Balears,2009,4,347161.0
Illes Balears,2009,5,763684.0
Illes Balears,2009,6,923121.0
Illes Balears,2009,7,1006594.0
Illes Balears,2009,8,957415.0
Illes Balears,2009,9,819676.0
Illes Balears,2009,10,489859.0
Illes Balears,2009,11,56046.0
Illes Balears,2009,12,39210.0
Illes Balears,2010,1,44262.0
Illes Balears,2010,2,83422.0
Illes Balears,2010,3,151613.0
Illes Balears,2010,4,290883.0
Illes Balears,2010,5,792463.0
Illes Balears,2010,6,943555.0
Illes Balears,2010,7,1159130.0
Illes Balears,2010,8,1126505.0
Illes Balears,2010,9,933567.0
Illes Balears,2010,10,536820.0
Illes Balears,2010,11,50047.0
Illes Balears,2010,12,38222.0
Illes Balears,2011,1,38862.0
Illes Balears,2011,2,72577.0
Illes Balears,2011,3,140347.0
Illes Balears,2011,4,351050.0
Illes Balears,2011,5,864676.0
Illes Balears,2011,6,1110000.0
Illes Balears,2011,7,1317137.0
Illes Balears,2011,8,1323759.0
Illes Balears,2011,9,1058086.0
Illes Balears,2011,10,617315.0
Illes Balears,2011,11,48936.0
Illes Balears,2011,12,31546.0
Illes Balears,2012,1,34011.0
Illes Balears,2012,2,66406.0
Illes Balears,2012,3,134007.0
Illes Balears,2012,4,337130.0
Illes Balears,2012,5,931655.0
Illes Balears,2012,6,1188227.0
Illes Balears,2012,7,1387491.0
Illes Balears,2012,8,1354332.0
Illes Balears,2012,9,1176408.0
Illes Balears,2012,10,613869.0
Illes Balears,2012,11,46549.0
Illes Balears,2012,12,32411.0
Illes Balears,2013,1,29726.0
Illes Balears,2013,2,61809.0
Illes Balears,2013,3,181705.0
Illes Balears,2013,4,351462.0
Illes Balears,2013,5,969353.0
Illes Balears,2013,6,1224246.0
Illes Balears,2013,7,1344856.0
Illes Balears,2013,8,1380873.0
Illes Balears,2013,9,1179417.0
Illes Balears,2013,10,644391.0
Illes Balears,2013,11,37487.0
Illes Balears,2013,12,30078.0
Illes Balears,2014,1,22831.0
Illes Balears,2014,2,50442.0
Illes Balears,2014,3,131562.0
Illes Balears,2014,4,374790.0
Illes Balears,2014,5,962347.0
Illes Balears,2014,6,1227790.0
Illes Balears,2014,7,1338183.0
Illes Balears,2014,8,1387929.0
Illes Balears,2014,9,1188903.0
Illes Balears,2014,10,665418.0
Illes Balears,2014,11,47356.0
Illes Balears,2014,12,29138.0
Illes Balears,2015,1,27990.0
Illes Balears,2015,2,55263.0
Illes Balears,2015,3,135984.0
Illes Balears,2015,4,393094.0
Illes Balears,2015,5,1016598.0
Illes Balears,2015,6,1206777.0
Illes Balears,2015,7,1393516.0
Illes Balears,2015,8,1432152.0
Illes Balears,2015,9,1191107.0
Illes Balears,2015,10,714122.0
Illes Balears,2015,11,48323.0
Illes Balears,2015,12,35467.0
Illes Balears,2016,1,30287.0
Illes Balears,2016,2,78473.0
Illes Balears,2016,3,199976.0
Illes Balears,2016,4,425451.0
Illes Balears,2016,5,1171272.0
Illes Balears,2016,6,1376186.0
Illes Balears,2016,7,1552517.0
Illes Balears,2016,8,1571374.0
Illes Balears,2016,9,1368430.0
Illes Balears,2016,10,803670.0
Illes Balears,2016,11,58392.0
Illes Balears,2016,12,42022.0
Illes Balears,2017,1,32458.0
Illes Balears,2017,2,75260.0
Illes Balears,2017,3,167168.0
Illes Balears,2017,4,464239.0
Illes Balears,2017,5,1190334.0
Illes Balears,2017,6,1384753.0
Illes Balears,2017,7,1591845.0
Illes Balears,2017,8,1531695.0
Illes Balears,2017,9,1402757.0
Illes Balears,2017,10,873049.0
Illes Balears,2017,11,69905.0
Illes Balears,2017,12,36874.0
Illes Balears,2018,1,38157.0
Illes Balears,2018,2,83217.0
Illes Balears,2018,3,180302.0
Illes Balears,2018,4,459838.0
Illes Balears,2018,5,1233891.0
Illes Balears,2018,6,1472147.0
Illes Balears,2018,7,1584076.0
Illes Balears,2018,8,1515180.0
Illes Balears,2018,9,1411660.0
Illes Balears,2018,10,881253.0
Illes Balears,2018,11,58161.0
Illes Balears,2018,12,61330.0
Illes Balears,2019,1,33085.0
Illes Balears,2019,2,79968.0
Illes Balears,2019,3,184534.0
Illes Balears,2019,4,546683.0
Illes Balears,2019,5,1237844.0
Illes Balears,2019,6,1467241.0
Illes Balears,2019,7,1604594.0
Illes Balears,2019,8,1601142.0
Illes Balears,2019,9,1403608.0
Illes Balears,2019,10,895159.0
Illes Balears,2019,11,73047.0
Illes Balears,2019,12,58580.0
Illes Balears,2020,1,41350.0
Illes Balears,2020,2,84874.0
Illes Balears,2020,3,55721.0
Illes Balears,2020,4,0.0
Illes Balears,2020,5,158.0
Illes Balears,2020,6,5824.0
Illes Balears,2020,7,263839.0
Illes Balears,2020,8,256226.0
Illes Balears,2020,9,59404.0
Illes Balears,2020,10,26885.0
Illes Balears,2020,11,6326.0
Illes Balears,2020,12,6040.0
Illes Balears,2021,1,3074.0
Illes Balears,2021,2,3913.0
Illes Balears,2021,3,15856.0
Illes Balears,2021,4,46977.0
Illes Balears,2021,5,161116.0
Illes Balears,2021,6,415541.0
Illes Balears,2021,7,837887.0
Illes Balears,2021,8,894903.0
Illes Balears,2021,9,822354.0
Illes Balears,2021,10,620531.0
Illes Balears,2021,11,54627.0
Illes Balears,2021,12,30125.0
Illes Balears,2022,1,21528.0
Illes Balears,2022,2,50067.0
Illes Balears,2022,3,141624.0
Illes Balears,2022,4,515508.0
Illes Balears,2022,5,1204285.0
Illes Balears,2022,6,1503440.0
Illes Balears,2022,7,1662644.0
Illes Balears,2022,8,1670321.0
Illes Balears,2022,9,1430997.0
Illes Balears,2022,10,905023.0
Illes Balears,2022,11,66857.0
Illes Balears,2022,12,44716.0
Illes Balears,2023,1,40466.0
Illes Balears,2023,2,73205.0
Illes Balears,2023,3,167839.0
Illes Balears,2023,4,656555.0
Illes Balears,2023,5,1297010.0
Illes Balears,2023,6,1569372.0
Illes Balears,2023,7,1734992.0
Illes Balears,2023,8,1739237.0
Illes Balears,2023,9,1514425.0
Illes Balears,2023,10,1041187.0
Illes Balears,2023,11,72557.0
Illes Balears,2023,12,52974.0
Illes Balears,2024,1,38711.0
Illes Balears,2024,2,91824.0
Illes Balears,2024,3,270731.0
Illes Balears,2024,4,649886.0
Illes Balears,2024,5,1557097.0
Illes Balears,2024,6,1618901.0
Illes Balears,2024,7,1809362.0
Illes Balears,2024,8,1851374.0
Illes Balears,2024,9,1564645.0
Illes Balears,2024,10,1198031.0
Illes Balears,2024,11,81337.0
Illes Balears,2024,12,63026.0
Illes Balears,2025,1,39462.0
Illes Balears,2025,2,111658.0
Illes Balears,2025,3,226959.0
Illes Balears,2025,4,705586.0
Illes Balears,2025,5,1513184.0
Illes Balears,2025,6,1698936.0
Illes Balears,2025,7,1843238.0
Illes Balears,2025,8,1855591.0
Illes Balears,2025,9,1654533.0
Jaén,1999,1,2900.0
Jaén,1999,2,2777.0
Jaén,1999,3,5886.0
Jaén,1999,4,9078.0
Jaén,1999,5,10118.0
Jaén,1999,6,6489.0
Jaén,1999,7,6409.0
Jaén,1999,8,7054.0
Jaén,1999,9,9084.0
Jaén,1999,10,8865.0
Jaén,1999,11,4171.0
Jaén,1999,12,3292.0
Jaén,2000,1,3637.0
Jaén,2000,2,3649.0
Jaén,2000,3,6522.0
Jaén,2000,4,10073.0
Jaén,2000,5,11142.0
Jaén,2000,6,6729.0
Jaén,2000,7,7101.0
Jaén,2000,8,8444.0
Jaén,2000,9,9674.0
Jaén,2000,10,9257.0
Jaén,2000,11,3793.0
Jaén,2000,12,2593.0
Jaén,2001,1,3632.0
Jaén,2001,2,3742.0
Jaén,2001,3,6684.0
Jaén,2001,4,10672.0
Jaén,2001,5,12288.0
Jaén,2001,6,8015.0
Jaén,2001,7,7600.0
Jaén,2001,8,7332.0
Jaén,2001,9,11269.0
Jaén,2001,10,8711.0
Jaén,2001,11,4659.0
Jaén,2001,12,3895.0
Jaén,2002,1,2769.0
Jaén,2002,2,4293.0
Jaén,2002,3,7295.0
Jaén,2002,4,8869.0
Jaén,2002,5,11914.0
Jaén,2002,6,8040.0
Jaén,2002,7,6911.0
Jaén,2002,8,7029.0
Jaén,2002,9,9358.0
Jaén,2002,10,8420.0
Jaén,2002,11,4611.0
Jaén,2002,12,3989.0
Jaén,2003,1,2497.0
Jaén,2003,2,3471.0
Jaén,2003,3,6499.0
Jaén,2003,4,10269.0
Jaén,2003,5,11207.0
Jaén,2003,6,8070.0
Jaén,2003,7,6352.0
Jaén,2003,8,6780.0
Jaén,2003,9,7603.0
Jaén,2003,10,7367.0
Jaén,2003,11,4382.0
Jaén,2003,12,3735.0
Jaén,2004,1,2756.0
Jaén,2004,2,3324.0
Jaén,2004,3,5708.0
Jaén,2004,4,8451.0
Jaén,2004,5,9190.0
Jaén,2004,6,6491.0
Jaén,2004,7,6544.0
Jaén,2004,8,7413.0
Jaén,2004,9,7935.0
Jaén,2004,10,7614.0
Jaén,2004,11,4160.0
Jaén,2004,12,3372.0
Jaén,2005,1,2243.0
Jaén,2005,2,3318.0
Jaén,2005,3,5388.0
Jaén,2005,4,7696.0
Jaén,2005,5,10052.0
Jaén,2005,6,5756.0
Jaén,2005,7,5621.0
Jaén,2005,8,5262.0
Jaén,2005,9,7256.0
Jaén,2005,10,6215.0
Jaén,2005,11,3591.0
Jaén,2005,12,3294.0
Jaén,2006,1,2371.0
Jaén,2006,2,2765.0
Jaén,2006,3,5807.0
Jaén,2006,4,8598.0
Jaén,2006,5,10624.0
Jaén,2006,6,5912.0
Jaén,2006,7,5489.0
Jaén,2006,8,6923.0
Jaén,2006,9,8379.0
Jaén,2006,10,7421.0
Jaén,2006,11,5055.0
Jaén,2006,12,3482.0
Jaén,2007,1,4390.0
Jaén,2007,2,3634.0
Jaén,2007,3,8010.0
Jaén,2007,4,7188.0
Jaén,2007,5,9740.0
Jaén,2007,6,7085.0
Jaén,2007,7,6396.0
Jaén,2007,8,6506.0
Jaén,2007,9,8172.0
Jaén,2007,10,8197.0
Jaén,2007,11,5343.0
Jaén,2007,12,3394.0
Jaén,2008,1,2516.0
Jaén,2008,2,3539.0
Jaén,2008,3,5400.0
Jaén,2008,4,6863.0
Jaén,2008,5,8238.0
Jaén,2008,6,6550.0
Jaén,2008,7,5428.0
Jaén,2008,8,5876.0
Jaén,2008,9,7324.0
Jaén,2008,10,6043.0
Jaén,2008,11,4092.0
Jaén,2008,12,2569.0
Jaén,2009,1,2446.0
Jaén,2009,2,3232.0
Jaén,2009,3,5381.0
Jaén,2009,4,7326.0
Jaén,2009,5,8190.0
Jaén,2009,6,5353.0
Jaén,2009,7,5582.0
Jaén,2009,8,5716.0
Jaén,2009,9,5909.0
Jaén,2009,10,5000.0
Jaén,2009,11,3194.0
Jaén,2009,12,2715.0
Jaén,2010,1,1788.0
Jaén,2010,2,2334.0
Jaén,2010,3,4303.0
Jaén,2010,4,6907.0
Jaén,2010,5,8376.0
Jaén,2010,6,6319.0
Jaén,2010,7,5206.0
Jaén,2010,8,6556.0
Jaén,2010,9,6563.0
Jaén,2010,10,7097.0
Jaén,2010,11,3794.0
Jaén,2010,12,3133.0
Jaén,2011,1,2084.0
Jaén,2011,2,2822.0
Jaén,2011,3,5038.0
Jaén,2011,4,8369.0
Jaén,2011,5,10422.0
Jaén,2011,6,6761.0
Jaén,2011,7,5088.0
Jaén,2011,8,5608.0
Jaén,2011,9,8226.0
Jaén,2011,10,6688.0
Jaén,2011,11,3686.0
Jaén,2011,12,2840.0
Jaén,2012,1,2954.0
Jaén,2012,2,2903.0
Jaén,2012,3,4594.0
Jaén,2012,4,6969.0
Jaén,2012,5,8076.0
Jaén,2012,6,6286.0
Jaén,2012,7,5383.0
Jaén,2012,8,5829.0
Jaén,2012,9,8556.0
Jaén,2012,10,7075.0
Jaén,2012,11,3328.0
Jaén,2012,12,3341.0
Jaén,2013,1,1464.0
Jaén,2013,2,2919.0
Jaén,2013,3,4853.0
Jaén,2013,4,7448.0
Jaén,2013,5,9448.0
Jaén,2013,6,5814.0
Jaén,2013,7,4905.0
Jaén,2013,8,6656.0
Jaén,2013,9,8249.0
Jaén,2013,10,6813.0
Jaén,2013,11,4114.0
Jaén,2013,12,3161.0
Jaén,2014,1,2736.0
Jaén,2014,2,2209.0
Jaén,2014,3,4915.0
Jaén,2014,4,7365.0
Jaén,2014,5,10271.0
Jaén,2014,6,6072.0
Jaén,2014,7,4767.0
Jaén,2014,8,7290.0
Jaén,2014,9,7668.0
Jaén,2014,10,6841.0
Jaén,2014,11,3719.0
Jaén,2014,12,3106.0
Jaén,2015,1,2014.0
Jaén,2015,2,2766.0
Jaén,2015,3,3646.0
Jaén,2015,4,6305.0
Jaén,2015,5,12986.0
Jaén,2015,6,5969.0
Jaén,2015,7,5991.0
Jaén,2015,8,8862.0
Jaén,2015,9,8940.0
Jaén,2015,10,9303.0
Jaén,2015,11,4335.0
Jaén,2015,12,4395.0
Jaén,2016,1,2335.0
Jaén,2016,2,3646.0
Jaén,2016,3,5178.0
Jaén,2016,4,7944.0
Jaén,2016,5,11661.0
Jaén,2016,6,6946.0
Jaén,2016,7,7035.0
Jaén,2016,8,8045.0
Jaén,2016,9,10760.0
Jaén,2016,10,8323.0
Jaén,2016,11,4662.0
Jaén,2016,12,3540.0
Jaén,2017,1,3181.0
Jaén,2017,2,3009.0
Jaén,2017,3,6330.0
Jaén,2017,4,8957.0
Jaén,2017,5,12871.0
Jaén,2017,6,7181.0
Jaén,2017,7,6876.0
Jaén,2017,8,7851.0
Jaén,2017,9,11024.0
Jaén,2017,10,8622.0
Jaén,2017,11,4465.0
Jaén,2017,12,3152.0
Jaén,2018,1,3272.0
Jaén,2018,2,3743.0
Jaén,2018,3,4442.0
Jaén,2018,4,7794.0
Jaén,2018,5,10278.0
Jaén,2018,6,6630.0
Jaén,2018,7,6427.0
Jaén,2018,8,7117.0
Jaén,2018,9,9148.0
Jaén,2018,10,6951.0
Jaén,2018,11,4227.0
Jaén,2018,12,3189.0
Jaén,2019,1,2470.0
Jaén,2019,2,2821.0
Jaén,2019,3,4671.0
Jaén,2019,4,7615.0
Jaén,2019,5,10302.0
Jaén,2019,6,6253.0
Jaén,2019,7,6018.0
Jaén,2019,8,7571.0
Jaén,2019,9,9631.0
Jaén,2019,10,7401.0
Jaén,2019,11,4091.0
Jaén,2019,12,3624.0
Jaén,2020,1,3077.0
Jaén,2020,2,3497.0
Jaén,2020,3,1424.0
Jaén,2020,4,0.0
Jaén,2020,5,53.0
Jaén,2020,6,412.0
Jaén,2020,7,1912.0
Jaén,2020,8,1991.0
Jaén,2020,9,1417.0
Jaén,2020,10,1383.0
Jaén,2020,11,464.0
Jaén,2020,12,651.0
Jaén,2021,1,631.0
Jaén,2021,2,419.0
Jaén,2021,3,672.0
Jaén,2021,4,624.0
Jaén,2021,5,2159.0
Jaén,2021,6,1787.0
Jaén,2021,7,2266.0
Jaén,2021,8,3789.0
Jaén,2021,9,4355.0
Jaén,2021,10,5328.0
Jaén,2021,11,3142.0
Jaén,2021,12,2364.0
Jaén,2022,1,2093.0
Jaén,2022,2,2511.0
Jaén,2022,3,3539.0
Jaén,2022,4,5269.0
Jaén,2022,5,7100.0
Jaén,2022,6,5760.0
Jaén,2022,7,5399.0
Jaén,2022,8,6509.0
Jaén,2022,9,7743.0
Jaén,2022,10,6433.0
Jaén,2022,11,4334.0
Jaén,2022,12,3342.0
Jaén,2023,1,3134.0
Jaén,2023,2,3854.0
Jaén,2023,3,5127.0
Jaén,2023,4,6518.0
Jaén,2023,5,7372.0
Jaén,2023,6,5084.0
Jaén,2023,7,5766.0
Jaén,2023,8,6614.0
Jaén,2023,9,8059.0
Jaén,2023,10,7323.0
Jaén,2023,11,4779.0
Jaén,2023,12,3432.0
Jaén,2024,1,3358.0
Jaén,2024,2,3985.0
Jaén,2024,3,5798.0
Jaén,2024,4,7825.0
Jaén,2024,5,9191.0
Jaén,2024,6,5695.0
Jaén,2024,7,6226.0
Jaén,2024,8,8033.0
Jaén,2024,9,8419.0
Jaén,2024,10,8504.0
Jaén,2024,11,5419.0
Jaén,2024,12,3185.0
Jaén,2025,1,2710.0
Jaén,2025,2,3608.0
Jaén,2025,3,4544.0
Jaén,2025,4,7476.0
Jaén,2025,5,9749.0
Jaén,2025,6,5757.0
Jaén,2025,7,6313.0
Jaén,2025,8,7217.0
Jaén,2025,9,7751.0
La Rioja,1999,1,983.0
La Rioja,1999,2,1804.0
La Rioja,1999,3,2639.0
La Rioja,1999,4,5441.0
La Rioja,1999,5,8911.0
La Rioja,1999,6,7472.0
La Rioja,1999,7,7315.0
La Rioja,1999,8,7132.0
La Rioja,1999,9,8739.0
La Rioja,1999,10,7097.0
La Rioja,1999,11,2560.0
La Rioja,1999,12,1312.0
La Rioja,2000,1,1711.0
La Rioja,2000,2,2903.0
La Rioja,2000,3,2980.0
La Rioja,2000,4,6064.0
La Rioja,2000,5,8984.0
La Rioja,2000,6,8474.0
La Rioja,2000,7,9519.0
La Rioja,2000,8,7593.0
La Rioja,2000,9,9113.0
La Rioja,2000,10,8016.0
La Rioja,2000,11,3900.0
La Rioja,2000,12,1728.0
La Rioja,2001,1,1405.0
La Rioja,2001,2,2024.0
La Rioja,2001,3,2562.0
La Rioja,2001,4,5323.0
La Rioja,2001,5,9545.0
La Rioja,2001,6,7214.0
La Rioja,2001,7,7528.0
La Rioja,2001,8,6238.0
La Rioja,2001,9,8647.0
La Rioja,2001,10,6006.0
La Rioja,2001,11,2997.0
La Rioja,2001,12,1469.0
La Rioja,2002,1,1763.0
La Rioja,2002,2,2136.0
La Rioja,2002,3,3049.0
La Rioja,2002,4,5097.0
La Rioja,2002,5,10436.0
La Rioja,2002,6,7207.0
La Rioja,2002,7,8352.0
La Rioja,2002,8,8693.0
La Rioja,2002,9,9245.0
La Rioja,2002,10,6443.0
La Rioja,2002,11,2636.0
La Rioja,2002,12,1605.0
La Rioja,2003,1,2357.0
La Rioja,2003,2,2013.0
La Rioja,2003,3,4196.0
La Rioja,2003,4,6044.0
La Rioja,2003,5,8539.0
La Rioja,2003,6,7895.0
La Rioja,2003,7,8226.0
La Rioja,2003,8,8157.0
La Rioja,2003,9,10491.0
La Rioja,2003,10,7366.0
La Rioja,2003,11,2752.0
La Rioja,2003,12,1227.0
La Rioja,2004,1,2153.0
La Rioja,2004,2,2375.0
La Rioja,2004,3,3181.0
La Rioja,2004,4,5672.0
La Rioja,2004,5,9445.0
La Rioja,2004,6,6949.0
La Rioja,2004,7,7341.0
La Rioja,2004,8,6969.0
La Rioja,2004,9,9469.0
La Rioja,2004,10,6718.0
La Rioja,2004,11,3077.0
La Rioja,2004,12,2416.0
La Rioja,2005,1,1907.0
La Rioja,2005,2,2455.0
La Rioja,2005,3,2901.0
La Rioja,2005,4,5504.0
La Rioja,2005,5,9549.0
La Rioja,2005,6,8733.0
La Rioja,2005,7,7238.0
La Rioja,2005,8,6828.0
La Rioja,2005,9,12099.0
La Rioja,2005,10,7821.0
La Rioja,2005,11,3379.0
La Rioja,2005,12,1832.0
La Rioja,2006,1,2183.0
La Rioja,2006,2,2883.0
La Rioja,2006,3,4077.0
La Rioja,2006,4,5655.0
La Rioja,2006,5,11138.0
La Rioja,2006,6,7961.0
La Rioja,2006,7,7385.0
La Rioja,2006,8,8034.0
La Rioja,2006,9,11847.0
La Rioja,2006,10,8133.0
La Rioja,2006,11,3430.0
La Rioja,2006,12,2097.0
La Rioja,2007,1,3326.0
La Rioja,2007,2,3338.0
La Rioja,2007,3,4151.0
La Rioja,2007,4,7038.0
La Rioja,2007,5,12849.0
La Rioja,2007,6,8134.0
La Rioja,2007,7,7046.0
La Rioja,2007,8,6914.0
La Rioja,2007,9,12260.0
La Rioja,2007,10,7960.0
La Rioja,2007,11,4124.0
La Rioja,2007,12,2705.0
La Rioja,2008,1,2498.0
La Rioja,2008,2,2782.0
La Rioja,2008,3,3893.0
La Rioja,2008,4,6568.0
La Rioja,2008,5,13684.0
La Rioja,2008,6,9258.0
La Rioja,2008,7,7817.0
La Rioja,2008,8,9064.0
La Rioja,2008,9,13279.0
La Rioja,2008,10,7460.0
La Rioja,2008,11,3514.0
La Rioja,2008,12,1872.0
La Rioja,2009,1,2257.0
La Rioja,2009,2,3577.0
La Rioja,2009,3,3747.0
La Rioja,2009,4,8302.0
La Rioja,2009,5,13126.0
La Rioja,2009,6,8264.0
La Rioja,2009,7,7744.0
La Rioja,2009,8,7935.0
La Rioja,2009,9,12280.0
La Rioja,2009,10,8153.0
La Rioja,2009,11,2841.0
