Provincias,Año,Mes,Turistas_totales,Turistas_pasados,lag_estacional,lag_1,lag_2,lag_3,lag_4,log_ratio,log_lag_1,log_lag_2,log_lag_3,log_lag_4,log_lag_estacional,media_lag_2,media_lag_3,tendencia_corta
Ceuta,2023,6,1918.0,2580.0,1245.0,2580.0,2059.0,1245.0,437.0,-0.2965064224722793,7.855932199718614,7.630461261783627,7.1276936993473985,6.082218910376446,7.1276936993473985,7.743196730751121,7.5380290536165475,0.22547093793498707
Ceuta,2023,7,2707.0,1918.0,2059.0,1918.0,2580.0,2059.0,1245.0,0.3445580341709169,7.5595594960077,7.855932199718614,7.630461261783627,7.1276936993473985,7.630461261783627,7.707745847863157,7.68198431916998,-0.2963727037109143
Ceuta,2023,8,2924.0,2707.0,2580.0,2707.0,1918.0,2580.0,2059.0,0.07711153125536807,7.903965634032166,7.5595594960077,7.855932199718614,7.630461261783627,7.855932199718614,7.731762565019933,7.773152443252826,0.34440613802446585
Ceuta,2024,6,3024.0,2924.0,1918.0,2924.0,2707.0,1918.0,2580.0,0.03362791642975527,7.981049759665957,7.903965634032166,7.5595594960077,7.855932199718614,7.5595594960077,7.942507696849061,7.814858296568608,0.07708412563379152
Ceuta,2024,7,2589.0,3024.0,2707.0,3024.0,2924.0,2707.0,1918.0,-0.15530875754788642,8.014666370464942,7.981049759665957,7.903965634032166,7.5595594960077,7.903965634032166,7.99785806506545,7.966560588054356,0.033616610798985036
Ceuta,2024,8,4291.0,2589.0,2924.0,2589.0,3024.0,2924.0,2707.0,0.5052481052399864,7.859413154693583,8.014666370464942,7.981049759665957,7.903965634032166,7.981049759665957,7.937039762579262,7.951709761608161,-0.1552532157713591
Ciudad Real,2018,6,4276.0,5377.0,4320.0,5377.0,6050.0,4320.0,5318.0,-0.22911260466474204,8.59007183682881,8.707978826622321,8.371242135931933,8.579040594742317,8.371242135931933,8.649025331725566,8.556430933127688,-0.11790698979351077
Ciudad Real,2018,7,6059.0,4276.0,6050.0,4276.0,5377.0,6050.0,4320.0,0.3485267768000533,8.361007108226909,8.59007183682881,8.707978826622321,8.371242135931933,8.707978826622321,8.47553947252786,8.553019257226014,-0.22906472860190163
Ciudad Real,2018,8,7414.0,6059.0,5377.0,6059.0,4276.0,5377.0,6050.0,0.20182533476568842,8.70946507906336,8.361007108226909,8.59007183682881,8.707978826622321,8.59007183682881,8.535236093645135,8.553514674706362,0.348457970836451
Ciudad Real,2019,6,5542.0,7414.0,4276.0,7414.0,6059.0,4276.0,5377.0,-0.29101465828775375,8.911260254572033,8.70946507906336,8.361007108226909,8.59007183682881,8.361007108226909,8.810362666817696,8.660577480620766,0.2017951755086731
Ciudad Real,2019,7,6416.0,5542.0,6059.0,5542.0,7414.0,6059.0,4276.0,0.14643942412342703,8.620291149419804,8.911260254572033,8.70946507906336,8.361007108226909,8.70946507906336,8.765775701995919,8.747005494351733,-0.29096910515222874
Ciudad Real,2019,8,7718.0,6416.0,7414.0,6416.0,5542.0,7414.0,6059.0,0.18476039255121357,8.766705997750515,8.620291149419804,8.911260254572033,8.70946507906336,8.911260254572033,8.69349857358516,8.766085800580784,0.1464148483307106
Ciudad Real,2022,6,4623.0,3465.0,1943.0,3465.0,2712.0,1943.0,2111.0,0.28833121236422166,8.150756470275551,7.905810312658931,7.572502985020384,7.655390644826152,7.572502985020384,8.028283391467241,7.876356589318289,0.24494615761661986
Ciudad Real,2022,7,5139.0,4623.0,2712.0,4623.0,3465.0,2712.0,1943.0,0.10581466300400422,8.439015410352214,8.150756470275551,7.905810312658931,7.572502985020384,7.905810312658931,8.294885940313883,8.1651940644289,0.28825894007666264
Ciudad Real,2022,8,5385.0,5139.0,3465.0,5139.0,4623.0,3465.0,2712.0,0.0467588025982586,8.544808358449211,8.439015410352214,8.150756470275551,7.905810312658931,8.150756470275551,8.491911884400713,8.378193413025658,0.10579294809699746
Ciudad Real,2023,6,4264.0,5385.0,4623.0,5385.0,5139.0,4623.0,3465.0,-0.2334096237448069,8.591558273371545,8.544808358449211,8.439015410352214,8.150756470275551,8.439015410352214,8.568183315910378,8.52512734739099,0.0467499149223336
Ciudad Real,2023,7,6022.0,4264.0,5139.0,4264.0,5385.0,5139.0,4623.0,0.345211743195998,8.35819745992578,8.591558273371545,8.544808358449211,8.439015410352214,8.544808358449211,8.474877866648661,8.498188030582178,-0.2333608134457652
Ciudad Real,2023,8,6089.0,6022.0,5385.0,6022.0,4264.0,5385.0,5139.0,0.011064434566895542,8.70334075304372,8.35819745992578,8.591558273371545,8.544808358449211,8.591558273371545,8.530769106484751,8.551032162113684,0.3451432931179408
Ciudad Real,2024,6,4325.0,6089.0,4264.0,6089.0,6022.0,4264.0,5385.0,-0.34207172424259547,8.714403360703942,8.70334075304372,8.35819745992578,8.591558273371545,8.35819745992578,8.708872056873831,8.591980524557814,0.011062607660221602
Ciudad Real,2024,7,5596.0,4325.0,6022.0,4325.0,6089.0,6022.0,4264.0,0.257639916419393,8.372398606513004,8.714403360703942,8.70334075304372,8.35819745992578,8.70334075304372,8.543400983608473,8.59671424008689,-0.34200475419093834
Ciudad Real,2024,8,6459.0,5596.0,6089.0,5596.0,4325.0,6089.0,6022.0,0.1434224502471011,8.62998601889136,8.372398606513004,8.714403360703942,8.70334075304372,8.714403360703942,8.501192312702182,8.572262662036103,0.25758741237835636
Cuenca,2018,6,3277.0,3536.0,3507.0,3536.0,3490.0,3507.0,3623.0,-0.07606777505871953,8.17103418920548,8.157943507105037,8.162801353492073,8.19533366716287,8.162801353492073,8.164488848155258,8.163926349934195,0.013090682100443729
Cuenca,2018,7,4656.0,3277.0,3490.0,3277.0,3536.0,3490.0,3507.0,0.3512283407124581,8.094988759303774,8.17103418920548,8.157943507105037,8.162801353492073,8.157943507105037,8.133011474254626,8.14132215187143,-0.07604542990170593
Cuenca,2018,8,3694.0,4656.0,3536.0,4656.0,3277.0,3536.0,3490.0,-0.23144682865208743,8.446126742982377,8.094988759303774,8.17103418920548,8.157943507105037,8.17103418920548,8.270557751143077,8.23738323049721,0.35113798367860305
Cuenca,2019,6,4778.0,3694.0,3277.0,3694.0,4656.0,3277.0,3536.0,0.25731216712656924,8.214735833382303,8.446126742982377,8.094988759303774,8.17103418920548,8.094988759303774,8.33043128818234,8.251950445222818,-0.23139090960007458
Cuenca,2019,7,3946.0,4778.0,4656.0,4778.0,3694.0,4656.0,3277.0,-0.19131964130319545,8.471986598578159,8.214735833382303,8.446126742982377,8.094988759303774,8.446126742982377,8.34336121598023,8.377616391647614,0.257250765195856
Cuenca,2019,8,4106.0,3946.0,3694.0,3946.0,4778.0,3694.0,4656.0,0.03974691099631933,8.280711075662847,8.471986598578159,8.214735833382303,8.446126742982377,8.214735833382303,8.376348837120503,8.322477835874436,-0.19127552291531202
Cuenca,2022,6,3779.0,3431.0,1441.0,3431.0,2803.0,1441.0,2068.0,0.09660766049103842,8.140898460607852,7.938802248154481,7.273786317844895,7.634820677745543,7.273786317844895,8.039850354381166,7.784495675535742,0.2020962124533714
Cuenca,2022,7,3320.0,3779.0,2803.0,3779.0,3431.0,2803.0,1441.0,-0.12949464143895462,8.237479288613633,8.140898460607852,7.938802248154481,7.273786317844895,7.938802248154481,8.189188874610743,8.10572666579199,0.09658082800578072
Cuenca,2022,8,3506.0,3320.0,3431.0,3320.0,3779.0,3431.0,2803.0,0.054511003570645755,8.108021221376747,8.237479288613633,8.140898460607852,7.938802248154481,8.140898460607852,8.17275025499519,8.16213299019941,-0.1294580672368859
Cuenca,2023,6,4107.0,3506.0,3779.0,3506.0,3320.0,3779.0,3431.0,0.15821704847537887,8.162516250140179,8.108021221376747,8.237479288613633,8.140898460607852,8.237479288613633,8.135268735758462,8.16933892004352,0.05449502876343182
Cuenca,2023,7,3088.0,4107.0,3320.0,4107.0,3506.0,3320.0,3779.0,-0.2851692028118915,8.32069157104845,8.162516250140179,8.108021221376747,8.237479288613633,8.108021221376747,8.241603910594314,8.197076347521792,0.15817532090827058
Cuenca,2023,8,3216.0,3088.0,3506.0,3088.0,4107.0,3506.0,3320.0,0.040614719154190126,8.035602692918582,8.32069157104845,8.162516250140179,8.108021221376747,8.162516250140179,8.178147131983515,8.172936838035737,-0.2850888781298675
Cuenca,2024,6,3529.0,3216.0,4107.0,3216.0,3088.0,4107.0,3506.0,0.09287619337641217,8.076204527239026,8.035602692918582,8.32069157104845,8.162516250140179,8.32069157104845,8.055903610078804,8.144166263735352,0.0406018343204444
Cuenca,2024,7,3001.0,3529.0,3088.0,3529.0,3216.0,3088.0,4107.0,-0.16206897823490252,8.169053149927343,8.076204527239026,8.035602692918582,8.32069157104845,8.035602692918582,8.122628838583186,8.093620123361651,0.09284862268831695
Cuenca,2024,8,3171.0,3001.0,3216.0,3001.0,3529.0,3216.0,3088.0,0.05510142909798077,8.007034012193408,8.169053149927343,8.076204527239026,8.035602692918582,8.076204527239026,8.088043581060376,8.084097229786593,-0.16201913773393528
Cáceres,2018,6,10268.0,11852.0,9382.0,11852.0,9170.0,9382.0,11365.0,-0.14346436670242468,9.3803362790795,9.123801610558944,9.146654820290049,9.338381721857067,9.146654820290049,9.252068944819221,9.216930903309498,0.2565346685205565
Cáceres,2018,7,9904.0,10268.0,9170.0,10268.0,11852.0,9170.0,9382.0,-0.03609354706665435,9.236884927198295,9.3803362790795,9.123801610558944,9.146654820290049,9.123801610558944,9.308610603138899,9.247007605612247,-0.14345135188120572
Cáceres,2018,8,13395.0,9904.0,11852.0,9904.0,10268.0,11852.0,9170.0,0.3019427870543314,9.20079495913265,9.236884927198295,9.3803362790795,9.123801610558944,9.3803362790795,9.218839943165474,9.272672055136816,-0.03608996806564413
Cáceres,2019,6,10583.0,13395.0,10268.0,13395.0,9904.0,10268.0,11852.0,-0.2356325628849838,9.502711433914095,9.20079495913265,9.236884927198295,9.3803362790795,9.236884927198295,9.351753196523372,9.313463773415014,0.3019164747814447
Cáceres,2019,7,11114.0,10583.0,9904.0,10583.0,13395.0,9904.0,10268.0,0.048956634746142313,9.267098705794792,9.502711433914095,9.20079495913265,9.236884927198295,9.20079495913265,9.384905069854444,9.323535032947179,-0.23561272811930323
Cáceres,2019,8,13255.0,11114.0,13395.0,11114.0,10583.0,13395.0,9904.0,0.17616926488325824,9.316050826398296,9.267098705794792,9.502711433914095,9.20079495913265,9.502711433914095,9.291574766096545,9.361953655369062,0.04895212060350396
Cáceres,2022,6,8766.0,5608.0,3401.0,5608.0,5175.0,3401.0,4216.0,0.4466864522643288,8.632127729508337,8.551787836180736,8.132118772955806,8.34687925374656,8.132118772955806,8.591957782844537,8.438678112881627,0.08033989332760072
Cáceres,2022,7,8945.0,8766.0,5175.0,8766.0,5608.0,5175.0,3401.0,0.020214114964064223,9.078749951588586,8.632127729508337,8.551787836180736,8.132118772955806,8.551787836180736,8.855438840548462,8.754221839092553,0.44662222208024893
Cáceres,2022,8,10673.0,8945.0,5608.0,8945.0,8766.0,5608.0,5175.0,0.1766224709711448,9.098961783992793,9.078749951588586,8.632127729508337,8.551787836180736,8.632127729508337,9.08885586779069,8.936613155029905,0.02021183240420754
Cáceres,2023,6,8326.0,10673.0,8766.0,10673.0,8945.0,8766.0,5608.0,-0.24833403915904384,9.27556615689389,9.098961783992793,9.078749951588586,8.632127729508337,9.078749951588586,9.187263970443341,9.15109263082509,0.17660437290109599
Cáceres,2023,7,9482.0,8326.0,8945.0,8326.0,10673.0,8945.0,8766.0,0.1300121157071441,9.02725852623582,9.27556615689389,9.098961783992793,9.078749951588586,9.098961783992793,9.151412341564853,9.133928822374166,-0.24830763065807027
Cáceres,2023,8,14104.0,9482.0,10673.0,9482.0,8326.0,10673.0,8945.0,0.3970631806156426,9.157256000883727,9.02725852623582,9.27556615689389,9.098961783992793,9.27556615689389,9.092257263559773,9.153360228004479,0.129997474647908
Cáceres,2024,6,9819.0,14104.0,8326.0,14104.0,9482.0,8326.0,10673.0,-0.36213916090841636,9.554284623436097,9.157256000883727,9.02725852623582,9.27556615689389,9.02725852623582,9.355770312159912,9.246266383518547,0.39702862255236937
Cáceres,2024,7,10401.0,9819.0,9482.0,9819.0,14104.0,9482.0,8326.0,0.05758267118384275,9.192176401348512,9.554284623436097,9.157256000883727,9.02725852623582,9.157256000883727,9.373230512392304,9.301239008556111,-0.36210822208758486
Cáceres,2024,8,12058.0,10401.0,14104.0,10401.0,9819.0,14104.0,9482.0,0.14782638469621823,9.249753374333018,9.192176401348512,9.554284623436097,9.157256000883727,9.554284623436097,9.220964887840765,9.332071466372541,0.05757697298450637
Cádiz,2018,6,106575.0,106200.0,105324.0,106200.0,107967.0,105324.0,102357.0,0.0035248538434355936,11.5730888039415,11.58959016590564,11.564806086847216,11.536231751200463,11.564806086847216,11.581339484923571,11.575828352231454,-0.016501361964140315
Cádiz,2018,7,97068.0,106575.0,107967.0,106575.0,106200.0,107967.0,105324.0,-0.09343719882745916,11.57661362465296,11.5730888039415,11.58959016590564,11.564806086847216,11.58959016590564,11.57485121429723,11.5797641981667,0.003524820711460208
Cádiz,2018,8,105102.0,97068.0,106200.0,97068.0,106575.0,106200.0,107967.0,0.079519543373749,11.483177344809178,11.57661362465296,11.5730888039415,11.58959016590564,11.5730888039415,11.52989548473107,11.544293257801213,-0.09343627984378244
Cádiz,2019,6,108386.0,105102.0,106575.0,105102.0,97068.0,106575.0,106200.0,0.0307676221757216,11.56269610070124,11.483177344809178,11.57661362465296,11.5730888039415,11.57661362465296,11.522936722755208,11.540829023387792,0.07951875589206203
Cádiz,2019,7,106501.0,108386.0,97068.0,108386.0,105102.0,97068.0,106575.0,-0.017544554596527817,11.5934634345967,11.56269610070124,11.483177344809178,11.57661362465296,11.483177344809178,11.578079767648969,11.546445626702372,0.030767333895459714
Cádiz,2019,8,98600.0,106501.0,105102.0,106501.0,108386.0,105102.0,97068.0,-0.07708311316816818,11.57591904329801,11.5934634345967,11.56269610070124,11.483177344809178,11.56269610070124,11.584691238947354,11.577359526198649,-0.017544391298690343
Cádiz,2022,6,93969.0,51609.0,31653.0,51609.0,50220.0,31653.0,32846.0,0.5992688647611804,10.851470731142772,10.824188544898831,10.362619801893228,10.399615695541534,10.362619801893228,10.837829638020802,10.679426359311611,0.027282186243940743
Cádiz,2022,7,91039.0,93969.0,50220.0,93969.0,51609.0,50220.0,31653.0,-0.0316769545092761,11.45073086137711,10.851470731142772,10.824188544898831,10.362619801893228,10.824188544898831,11.151100796259941,11.042130045806237,0.5992601302343381
Cádiz,2022,8,88755.0,91039.0,51609.0,91039.0,93969.0,51609.0,50220.0,-0.025408221338150128,11.419054249360158,11.45073086137711,10.851470731142772,10.824188544898831,10.851470731142772,11.434892555368634,11.240418613960012,-0.03167661201695182
Cádiz,2023,6,91495.0,88755.0,93969.0,88755.0,91039.0,93969.0,51609.0,0.030404561182884038,11.393646310686307,11.419054249360158,11.45073086137711,10.851470731142772,11.45073086137711,11.406350280023233,11.421143807141192,-0.02540793867385105
Cádiz,2023,7,89936.0,91495.0,91039.0,91495.0,88755.0,91039.0,93969.0,-0.017186019719931167,11.424050534461053,11.393646310686307,11.419054249360158,11.45073086137711,11.419054249360158,11.40884842257368,11.41225036483584,0.030404223774745276
Cádiz,2023,8,96741.0,89936.0,88755.0,89936.0,91495.0,88755.0,91039.0,0.07293899806742665,11.406864704198009,11.424050534461053,11.393646310686307,11.419054249360158,11.393646310686307,11.41545761932953,11.408187183115123,-0.017185830263043655
